transaction_id,quality_score,lineage_confidence,risk_score,aml_flag,ofac_flag,transaction_date
463,81.00274492007415,86.8803247389583,72,0,0,2025-01-24
464,90.13979910734221,97.28236773022414,69,0,0,2025-02-09
465,86.8767195030917,87.10344134720708,91,0,0,2025-03-16
466,85.79030400466777,68.95929473348883,90,0,0,2025-01-30
467,94.14166700043425,80.05811957243611,94,0,0,2025-03-09
468,95.57507710047305,86.58313560126348,41,0,0,2025-02-01
469,82.69498852389472,79.54542737507867,86,0,0,2025-03-19
470,82.2418175935532,82.37616067077957,85,0,0,2025-02-15
471,85.24948302848355,83.90320530989062,61,0,0,2025-03-24
472,64.98078835264415,84.02945802561446,80,0,0,2025-03-19
473,72.84808937801448,85.6271018859698,52,1,0,2025-02-23
474,100.0,72.27273920324079,23,0,0,2025-03-13
475,100.0,76.39580621046477,35,0,1,2025-01-13
476,85.50963960443622,69.58498881160037,17,0,0,2025-02-06
477,93.76556963055766,96.73378659623441,90,0,0,2025-02-17
478,91.11250154543536,59.73223669791611,89,0,0,2025-03-08
479,100.0,98.84308411980311,98,0,0,2025-03-12
480,99.19574911434577,100.0,91,0,0,2025-03-06
481,86.72082408519233,81.37383295620855,8,0,0,2025-03-01
482,78.44459559399574,53.76235494607242,96,0,0,2025-01-22
483,71.93553679742428,80.66427325639252,95,1,0,2025-03-27
484,90.03463635867223,84.22979006453417,73,0,0,2025-01-09
485,80.43649254715697,72.87282136085304,85,0,0,2025-01-19
486,73.77746290402325,78.81737927430109,99,0,0,2025-01-25
487,81.53427115757474,100.0,82,0,0,2025-03-08
488,77.18451996385605,92.97912594762089,97,0,0,2025-03-15
489,100.0,73.9052306274628,13,0,0,2025-03-13
490,96.81639756949451,65.82880996485481,31,0,1,2025-01-30
491,87.92027358683383,81.07579218868274,73,0,0,2025-01-05
492,100.0,82.43851864779474,85,1,0,2025-02-25
493,88.77368307647619,90.9543902483598,94,0,0,2025-03-20
494,79.38715798671737,78.5761994491881,99,0,0,2025-02-08
495,100.0,91.13799490434234,64,0,0,2025-03-02
496,93.38910043684659,100.0,7,0,0,2025-01-17
497,77.62753845673544,94.78601226933115,93,0,0,2025-03-07
498,86.09661321916391,84.42293791203073,86,0,0,2025-02-22
499,79.24381746615242,82.80219434736047,33,0,0,2025-02-04
500,74.17200269035663,80.71992238984154,80,0,0,2025-03-22
501,97.26177547531641,99.16769094942573,91,0,0,2025-01-24
502,100.0,77.47223864858437,92,0,0,2025-03-01
503,74.01432426180858,85.5426725079998,80,0,0,2025-01-24
504,93.62969236690572,85.61437482257303,50,0,0,2025-03-19
505,81.49357430878173,78.97858968626161,99,0,0,2025-02-25
506,83.12874616235304,68.53041342539079,89,0,0,2025-02-06
507,82.07606075761132,88.87569404341201,68,0,0,2025-01-26
508,79.36009230320184,84.2679523377354,46,0,0,2025-02-08
509,88.48521627944827,91.00288563323883,91,1,0,2025-03-08
510,79.69049883588963,78.59679632273,40,0,0,2025-02-22
511,90.70456825779839,99.64985558575657,28,0,1,2025-03-10
512,87.49761890550863,74.47871462545785,82,0,0,2025-01-05
513,85.6105195313359,100.0,48,0,0,2025-02-10
514,78.92436337958402,64.02836188206086,87,0,0,2025-02-15
515,82.23228669431667,90.2172407746827,19,0,0,2025-02-11
516,95.55391225825755,90.70516819031948,88,0,0,2025-03-01
517,93.00917187624381,75.45331518470941,47,0,0,2025-01-27
518,78.22444755201448,90.09272725433215,0,0,0,2025-01-04
519,88.99332305429226,100.0,21,0,0,2025-01-22
520,95.5138712337179,58.39817392775123,97,0,0,2025-01-12
521,71.30594718878629,91.03293768988978,95,0,0,2025-03-04
522,93.43360192379934,55.08075015603907,38,0,0,2025-02-17
523,81.37376241054153,73.4120223577215,93,0,0,2025-02-26
524,93.70598668593159,100.0,86,0,0,2025-03-29
525,80.36740843457483,78.01861559929534,99,0,0,2025-01-10
526,69.9511789933548,70.91344042709233,62,0,0,2025-01-03
527,71.72457562116837,82.62474725218382,90,0,0,2025-03-05
528,88.48084946661382,100.0,10,0,0,2025-03-02
529,90.59722501721483,63.01981303352768,66,0,0,2025-02-22
530,78.95683374895592,72.38428106032787,98,0,0,2025-03-11
531,94.38592458777374,100.0,82,0,0,2025-01-27
532,71.3847993773104,100.0,47,1,0,2025-02-09
533,87.33920201352683,83.75882530851659,20,0,0,2025-02-17
534,75.88983800237543,70.1313675696803,90,1,0,2025-03-11
535,81.4816389219784,100.0,88,0,0,2025-02-15
536,88.47398671316414,100.0,62,0,0,2025-01-05
537,79.39586634716048,93.1473638531468,98,0,0,2025-03-22
538,84.15444455770175,75.25117181275095,3,0,0,2025-01-06
539,98.0629280921444,84.41164790994355,50,0,0,2025-03-15
540,82.23108130476851,83.07567902746203,97,0,0,2025-01-25
541,96.35692112065142,88.97021565538694,53,0,0,2025-03-10
542,76.70293145342382,100.0,42,0,0,2025-03-24
543,93.29804177915283,95.55300449364884,82,0,0,2025-01-25
544,100.0,72.0714870761829,94,0,0,2025-01-06
545,63.283554998727105,100.0,17,0,0,2025-01-04
546,80.03104744529523,88.75758568015786,98,0,0,2025-03-27
547,93.7707212718054,93.24478955030699,93,0,0,2025-01-02
548,85.96954613957007,100.0,30,0,0,2025-03-26
549,91.71145873371309,71.66103700583739,91,1,0,2025-02-08
550,81.9601481328418,84.57009305552245,64,0,0,2025-03-16
551,88.865897874729,78.62254538368941,67,0,0,2025-01-15
552,86.44322764607921,66.18568689561454,93,0,0,2025-02-11
553,99.67782061659807,89.16051973125904,98,0,0,2025-03-15
554,90.54420843301213,100.0,21,0,0,2025-01-24
555,91.37602662075201,62.91906706593097,70,0,0,2025-01-04
556,83.88123033877532,84.61263266740636,80,0,0,2025-01-14
557,83.12393775927507,92.68651522089728,62,0,0,2025-02-20
558,83.6744181218038,86.47693841987417,60,0,0,2025-02-01
559,91.94452142378297,83.64246336981111,8,0,0,2025-02-01
560,83.79015519179737,69.4094036386501,90,0,0,2025-01-28
561,90.89774856896413,87.79344091528196,72,0,0,2025-03-14
562,100.0,75.91883227580888,32,0,0,2025-02-05
563,96.71124703431693,58.72093954025736,94,0,0,2025-02-21
564,84.73976467832159,99.33510664616477,93,0,0,2025-03-17
565,100.0,96.50062983810452,80,1,0,2025-02-01
566,83.91924626978448,85.61993172221295,49,0,0,2025-02-17
567,67.61875464822145,87.74889625846843,87,1,0,2025-02-01
568,77.91913689082595,97.89181615258674,48,0,0,2025-01-12
569,69.29208078974145,87.69207588133699,39,0,0,2025-03-28
570,84.48486515958692,95.84821065713578,91,1,0,2025-01-18
571,88.18418379189552,81.4302135895138,6,0,0,2025-01-01
572,100.0,100.0,15,0,0,2025-03-09
573,91.26927373764163,88.8494287111922,1,0,0,2025-01-14
574,85.80899471191135,87.32862332327049,25,0,0,2025-02-11
575,96.2940558118349,69.75926693545561,11,0,0,2025-02-11
576,65.88864690992115,88.44347025162051,99,0,0,2025-02-21
577,90.35614558108566,75.01654099006659,48,0,0,2025-03-20
578,95.70865193886966,77.34060728165807,24,1,0,2025-01-23
579,73.21413754220158,75.21549246020655,40,0,0,2025-03-16
580,99.43754043206928,72.2051808172093,98,0,0,2025-03-29
581,91.38496407494414,100.0,82,0,0,2025-01-24
582,83.84712086099199,100.0,60,0,0,2025-01-06
583,94.32781866106285,100.0,96,0,0,2025-03-19
584,100.0,70.32525976533323,65,0,0,2025-02-14
585,89.81866255058495,85.85504499893071,55,0,0,2025-01-25
586,90.48220586300336,69.47790849755086,34,0,0,2025-01-15
587,83.40639100459757,76.65166147363523,62,0,0,2025-01-17
588,79.50155630535208,73.9824761990011,52,0,0,2025-02-14
589,96.30335816544246,99.87500807729873,89,0,0,2025-02-06
590,79.43916174091133,80.24524386277888,48,0,0,2025-02-18
591,88.71566237219392,97.82055200432819,84,0,0,2025-01-03
592,83.22342553234883,92.24945067506222,10,1,0,2025-02-07
593,92.78979825746391,100.0,31,0,0,2025-03-29
594,91.33662105286949,67.24666932232331,67,0,0,2025-01-30
595,98.375399442579,100.0,98,0,0,2025-02-07
596,82.89983601145254,98.75729044480873,62,0,0,2025-02-22
597,85.30125064706628,73.31945394367558,89,0,0,2025-02-23
598,78.21236284217693,97.08560003767792,42,0,0,2025-03-23
599,83.55706739923889,89.03373955631474,21,0,0,2025-03-07
600,91.77300493044852,82.2702848805591,9,0,0,2025-02-14
601,95.56988616645351,75.112774156336,50,0,0,2025-03-15
602,78.77834675822375,76.37068658260976,26,0,0,2025-03-05
603,96.6960592010566,100.0,29,0,0,2025-03-18
604,100.0,85.00819382748979,92,0,0,2025-03-15
605,92.13434903223701,94.3855600183775,2,0,0,2025-03-19
606,100.0,75.50920741998937,83,0,0,2025-01-04
607,80.26210800896428,75.64176464534033,63,0,0,2025-01-28
608,75.55345296688583,97.9838177109993,81,0,0,2025-02-02
609,70.21279751095722,68.80508546138162,84,0,0,2025-03-16
610,100.0,80.01743478513674,52,0,0,2025-03-24
611,94.54365656354058,85.40832893286678,49,0,0,2025-01-08
612,87.44415329089544,86.33647122208063,91,0,0,2025-03-17
613,90.7996862631982,82.85088057980613,95,0,0,2025-01-21
614,76.74510952701624,89.74983737315108,32,0,1,2025-01-17
615,100.0,93.31426906981373,16,0,0,2025-02-05
616,89.29221181975228,93.81565054551196,96,0,0,2025-02-22
617,89.09394794604893,73.17035429598607,58,0,0,2025-02-17
618,95.25766623898691,81.59013882485444,83,0,0,2025-02-20
619,92.81009231736714,99.33715434252325,59,0,0,2025-02-23
620,90.23884024279131,95.73576625088647,20,1,0,2025-01-11
621,80.09525544554688,68.52568658222724,85,0,0,2025-03-31
622,92.71468357135996,89.21775880422642,82,0,0,2025-02-10
623,100.0,61.26129700750228,33,0,0,2025-01-25
624,100.0,85.56321882472443,75,0,0,2025-02-19
625,100.0,100.0,93,0,0,2025-01-06
626,82.88784323568815,73.62528739277217,85,0,0,2025-01-27
627,78.1039517974142,74.98812345410101,16,0,0,2025-02-15
628,86.74213079900352,94.16835737887432,83,0,1,2025-02-26
629,88.55724912288694,66.48638181748424,90,0,0,2025-01-05
630,98.94191518470949,77.40693964137954,93,0,0,2025-01-21
631,71.0753537028518,92.15729365098103,87,0,0,2025-02-23
632,100.0,77.38856982772717,25,0,0,2025-01-26
633,86.4199210142101,82.16836015346834,90,0,0,2025-01-05
634,83.7311893005258,93.93022852378041,89,0,0,2025-01-28
635,77.87895624739832,90.05855300243874,4,0,0,2025-03-01
636,71.4514332813423,88.20182075554482,68,0,0,2025-03-29
637,96.23170583961914,80.93053264875954,55,0,0,2025-01-02
638,88.73317967188405,89.44073338322747,89,0,0,2025-01-26
639,75.10039100258946,83.51520783880292,36,0,0,2025-01-24
640,75.04921227936384,90.49366731910942,85,0,0,2025-01-20
641,84.64215300709871,79.03681569858426,97,0,0,2025-03-07
642,100.0,82.80917230744551,93,0,1,2025-03-06
643,85.40408648636395,73.12050648937583,97,0,0,2025-03-07
644,72.96857046881894,84.57990867992517,99,0,0,2025-03-31
645,85.54256935914056,75.26798963645386,1,0,0,2025-02-16
646,85.2727643025233,71.63144259805608,87,0,0,2025-01-14
647,61.03113357058429,88.10393377426466,68,0,0,2025-01-12
648,87.45705133482188,87.55287731029192,95,1,0,2025-02-07
649,85.69065469791322,94.39448481938287,41,0,0,2025-01-23
650,94.96206364813418,79.82649316509881,99,0,0,2025-01-09
651,100.0,89.89663416204107,86,0,0,2025-01-19
652,99.26565029547757,91.60957086728396,93,0,0,2025-01-14
653,85.3111130944517,90.33728569397914,14,0,0,2025-02-26
654,76.9347409125833,75.0921558063743,30,0,0,2025-02-03
655,100.0,86.79236178725426,92,0,0,2025-01-05
656,88.59218434014488,89.36968355265594,3,0,0,2025-01-05
657,88.13929291912946,85.08614160289531,94,0,0,2025-03-23
658,87.75874912889996,59.96226809954698,2,0,0,2025-02-20
659,89.98084760767856,86.92587548768176,88,0,0,2025-03-04
660,86.55639588076058,100.0,60,0,0,2025-01-10
661,82.26337993119763,80.67952877491621,86,1,0,2025-01-23
662,82.53141058759608,76.26307482573614,90,0,0,2025-02-14
663,87.67246729784002,89.48018271653677,57,0,0,2025-02-16
664,82.56575228866235,88.74853852559886,17,0,0,2025-02-23
665,80.87154217322836,99.31282198499697,11,0,0,2025-03-20
666,89.06430227691897,69.90558212909335,85,0,0,2025-03-06
667,85.45022782579144,93.77656303089991,82,0,0,2025-03-07
668,100.0,92.08506473501757,91,0,0,2025-01-25
669,61.49030191606988,83.29424155671344,81,0,0,2025-01-27
670,98.91506851922462,89.06424781506028,70,0,0,2025-02-05
671,100.0,97.35348977918028,66,0,0,2025-01-27
672,67.2660976759185,95.4677845603414,4,0,0,2025-02-27
673,84.57312405919652,71.28376825511526,55,0,0,2025-02-05
674,84.28559134004209,94.84189824106582,99,0,0,2025-02-19
675,73.92488305282178,84.22373673960978,96,1,0,2025-03-14
676,80.22183312409125,85.87448917618619,54,0,0,2025-01-14
677,76.89424154534171,85.87836389202033,85,0,0,2025-01-24
678,100.0,83.19708413442088,95,0,0,2025-01-25
679,97.35678393147461,99.30048996528478,73,1,0,2025-02-02
680,100.0,83.99538448180945,2,0,0,2025-03-23
681,95.21672064043236,71.56544645940198,12,0,0,2025-01-26
682,76.70948228782771,80.27764172836325,81,0,0,2025-02-05
683,82.75479733720226,87.14433660172571,99,0,0,2025-02-14
684,92.89374561227918,99.7505774115646,90,0,0,2025-01-21
685,75.77872191108054,92.237136219386,11,0,0,2025-01-08
686,95.12998430172388,74.79357665503548,31,0,0,2025-02-27
687,85.59674601841866,100.0,92,0,0,2025-03-31
688,84.25179192450402,88.17730373173576,95,0,0,2025-02-23
689,95.10959968203491,100.0,86,0,0,2025-03-16
690,92.4426331148604,83.17942679707325,88,0,0,2025-01-01
691,84.3903383418092,91.40031093646539,4,0,0,2025-02-16
692,99.59329803364248,95.07362205422086,94,0,0,2025-03-02
693,77.18936672400102,99.61833654105106,93,0,0,2025-02-21
694,94.15935606944264,97.6884196645387,43,0,0,2025-02-28
695,93.93101257968384,95.46636400087573,90,0,0,2025-03-16
696,84.9045356068601,81.2189592256707,35,0,0,2025-02-22
697,91.26133022242118,78.13904749652727,6,0,0,2025-01-08
698,75.48886423614697,88.99129012389037,33,0,0,2025-02-23
699,97.240270192069,96.19753686809284,29,1,0,2025-03-14
700,86.15097863557011,82.32735159068072,56,0,0,2025-01-21
701,82.7727697948096,97.78206358857264,69,0,0,2025-03-24
702,98.49009225836889,100.0,81,0,0,2025-02-19
703,80.9565630945724,74.00414897111897,79,0,0,2025-01-11
704,73.91538703636441,74.95695155444464,45,0,0,2025-03-29
705,72.43370826476097,83.31549929313596,4,0,0,2025-02-27
706,94.0600995134564,88.69135201827035,86,1,0,2025-03-10
707,75.19570647503717,78.70519583479539,65,1,0,2025-03-26
708,100.0,100.0,49,0,0,2025-03-15
709,67.18070592116278,90.08880233822141,95,0,0,2025-01-01
710,100.0,85.47336457888888,92,0,0,2025-02-04
711,90.11017467202619,67.76908571357767,95,0,0,2025-03-11
712,87.03286888129608,69.21021020286992,80,1,0,2025-03-12
713,82.5508091319105,88.37211100338168,21,0,0,2025-01-22
714,91.9913611435207,59.40885248614197,90,0,0,2025-03-08
715,87.62365297575151,97.15164891572886,34,0,0,2025-01-19
716,99.03301882016521,83.10215386753215,73,0,0,2025-02-20
717,89.1422764866204,100.0,10,1,1,2025-03-14
718,89.50301761461877,100.0,94,0,0,2025-03-20
719,84.36387787786144,82.8226111690298,20,0,0,2025-03-23
720,87.43054376278933,83.72395596962421,96,0,0,2025-03-15
721,91.0780176889206,96.94697816802436,95,0,0,2025-01-11
722,70.89831607343375,100.0,77,0,0,2025-02-21
723,74.51814577894287,65.3436513107678,92,0,0,2025-03-27
724,95.43264094022715,63.56349441574376,86,0,0,2025-03-25
725,89.70865438127942,77.53558233334742,93,0,0,2025-03-17
726,86.1601666364732,91.99285099808637,71,0,0,2025-03-16
727,88.18433933065393,90.96248308609117,93,0,0,2025-02-20
728,91.47581705361671,97.83725745980621,77,0,0,2025-01-21
729,82.60240319690638,70.6036296596163,98,0,0,2025-02-16
730,80.21695274597687,57.20627364437348,80,0,1,2025-03-17
731,89.95845255097682,95.29617034362575,77,0,0,2025-02-15
732,78.21627222384969,75.06164472441719,93,0,0,2025-01-01
733,92.08252755714472,60.77814562733634,94,0,0,2025-02-11
734,70.9741639576216,86.74076495151257,83,0,0,2025-03-12
735,98.29155637325644,94.51810825862412,29,0,0,2025-03-16
736,92.72597482413043,83.53531441454467,77,0,0,2025-02-07
737,90.56029734313876,79.50581936581013,99,0,1,2025-01-03
738,97.82690983945514,83.08765321424912,92,1,0,2025-01-06
739,100.0,80.5530068511906,94,1,0,2025-02-18
740,98.1437006501813,68.82343465671799,5,0,0,2025-03-11
741,69.59125768668355,76.42383187611482,77,0,0,2025-01-20
742,75.20423033264298,91.25535886016577,88,0,0,2025-02-14
743,81.75181422304321,88.860142496518,94,0,0,2025-01-01
744,88.26091050210833,87.01671767160184,8,0,0,2025-01-07
745,93.17659020469122,73.05821821775945,95,0,0,2025-01-04
746,80.74256186846534,82.821962054372,83,0,0,2025-01-05
747,89.86766764477078,58.87521944268575,32,0,0,2025-02-03
748,80.44617067646678,87.14171996662468,52,0,0,2025-03-25
749,81.88482197008052,100.0,46,0,1,2025-03-13
750,73.93338903151778,67.31041441549473,82,1,0,2025-03-31
751,78.76766753889096,77.96886792018694,8,0,0,2025-03-27
752,74.48315394383667,88.94928134452155,26,0,0,2025-01-19
753,78.24126747022667,100.0,94,0,0,2025-03-06
754,98.5364179660784,79.6213046043982,22,0,0,2025-03-09
755,78.50601111168056,76.69299604880925,38,0,0,2025-03-04
756,100.0,61.372922291007,75,0,0,2025-02-22
757,92.93317900880889,86.24125755169727,81,0,0,2025-03-04
758,89.84836123694873,100.0,92,0,0,2025-01-17
759,79.41642219818786,88.32830154357612,74,0,1,2025-02-01
760,95.00309879408991,84.73265224979544,93,1,0,2025-01-11
761,82.24362173762226,88.86498772920382,86,0,0,2025-02-24
762,89.22009814645361,84.86689595261677,18,1,0,2025-02-13
763,100.0,75.24382753287844,26,1,0,2025-03-14
764,87.03940100275351,94.87935898813247,72,0,0,2025-02-23
765,99.49273326285676,87.70913827734105,66,0,0,2025-01-24
766,80.96823574874112,85.21135902320388,91,0,0,2025-03-09
767,87.65011509503039,73.295607672661,85,0,0,2025-02-06
768,100.0,100.0,64,0,0,2025-03-03
769,81.73032942212232,92.97643294399732,28,0,0,2025-01-01
770,100.0,78.36494995159238,37,0,0,2025-02-04
771,95.07751935455475,97.02189824418325,84,0,0,2025-02-25
772,82.37533224105732,79.02914993937752,70,0,0,2025-01-02
773,94.3240773905552,75.61595808986756,81,0,0,2025-01-09
774,97.7255444962673,75.88356259023655,28,0,0,2025-01-08
775,94.21809962217196,63.74717736294291,89,0,0,2025-03-22
776,72.29775280109544,90.65850856501847,95,0,0,2025-02-06
777,80.72862824175131,63.026261459939796,42,0,0,2025-01-16
778,85.52481364448495,70.25867402481084,80,0,0,2025-03-07
779,87.25566570899954,60.0929438910576,99,0,0,2025-03-10
780,94.20672097550678,83.96716368650928,55,0,0,2025-02-12
781,89.77701000933254,83.19615447673753,85,1,0,2025-01-05
782,74.64655641289899,81.07964544176363,15,0,0,2025-03-22
783,91.80197851005963,72.48906766395308,86,0,0,2025-01-31
784,94.10585745283824,70.93319495876032,14,0,0,2025-02-01
785,93.5979044793104,90.57243836255888,98,0,0,2025-03-26
786,98.80780725554622,78.39337681949814,91,0,0,2025-01-23
787,96.33922154548904,88.79629985843374,93,0,0,2025-02-09
788,92.59180079228437,74.37701576650933,90,0,0,2025-02-22
789,87.29834288541353,87.17275291325299,85,0,0,2025-01-04
790,71.39039066484008,100.0,74,0,0,2025-03-15
791,92.29618219132585,92.0339896047134,95,0,0,2025-01-15
792,90.07687687163111,80.05103418140223,98,0,0,2025-01-12
793,90.71578837195374,88.08638764427113,80,0,0,2025-03-16
794,75.2325142417969,82.11201790563744,97,0,0,2025-03-19
795,77.18943459591738,85.09456221633674,85,0,0,2025-03-28
796,98.53152853332904,81.09266737421795,82,0,0,2025-02-20
797,87.60444846143345,83.0279775293753,75,0,0,2025-02-14
798,94.81500697372624,87.5451202368901,34,0,0,2025-03-14
799,88.28318376130461,73.0796956050166,0,0,0,2025-03-03
800,88.29756139495746,72.80945407612026,40,0,0,2025-02-14
801,97.38283805975998,68.33748935402546,81,0,0,2025-02-23
802,82.83955271782627,65.79674674595549,63,0,0,2025-02-24
803,88.96120776940984,70.39260769335425,74,0,0,2025-03-13
804,83.37724711294958,86.91355008164955,99,0,0,2025-03-16
805,83.65503772567685,74.28654981409738,58,0,0,2025-01-18
806,84.90827876531361,91.16337357077316,75,0,0,2025-01-31
807,90.22133771633713,85.41656498503075,22,0,0,2025-02-28
808,83.21251378336522,61.37794943874336,7,0,0,2025-02-13
809,100.0,92.85970701066027,92,1,0,2025-02-10
810,79.05392697780496,94.72958374710052,84,0,0,2025-01-03
811,86.13128355838641,73.07364790198176,92,0,0,2025-02-23
812,83.60268941725825,90.0422985147399,24,0,0,2025-02-12
813,100.0,74.72202115108962,84,0,0,2025-01-16
814,89.96554776511574,86.17204452098002,42,0,0,2025-03-25
815,98.31844539468635,69.82601911654041,38,1,0,2025-03-14
816,73.14439626963028,63.48272256958508,1,0,0,2025-01-20
817,90.67050265869258,80.40619372464438,21,0,0,2025-02-02
818,96.89630795623437,83.51525264470196,51,0,0,2025-03-27
819,88.82283989275425,80.22784367662476,19,0,0,2025-02-01
820,98.65480375065351,70.79163330132928,99,0,0,2025-02-05
821,82.82711549899628,80.20121125442635,51,0,0,2025-03-02
822,100.0,88.23153703096881,21,0,0,2025-03-16
823,100.0,84.46128363852955,33,0,1,2025-02-19
824,84.37161439560342,87.19001236719056,85,0,0,2025-02-15
825,83.54497478599228,76.95861759454921,10,1,0,2025-03-01
826,100.0,99.06061497659391,95,0,0,2025-01-27
827,100.0,70.88591996134264,98,0,0,2025-03-26
828,82.77139972846732,90.85072356504062,41,0,0,2025-02-22
829,83.79813182904142,99.18269311551954,75,0,0,2025-01-11
830,85.18215391139493,90.77089711298675,3,1,0,2025-03-15
831,74.55549488965723,82.56970927522204,88,0,0,2025-02-12
832,78.81348053515802,78.66043544004425,68,0,0,2025-01-31
833,77.95859233247933,97.43305181255508,45,0,0,2025-02-10
834,80.32202434895872,67.92430089685993,34,0,0,2025-03-03
835,87.65315112613219,73.35850887544427,88,0,0,2025-02-07
836,90.3421473253652,80.22930681409935,69,0,0,2025-03-25
837,100.0,99.85184509014398,29,0,0,2025-01-28
838,78.0164595926121,89.55721163249075,90,0,0,2025-02-01
839,97.84322398476584,73.38345089787705,84,0,0,2025-02-03
840,85.86011155774491,81.27630753538115,95,0,0,2025-02-07
841,87.50536290347567,77.62812227084447,19,0,0,2025-03-22
842,94.74819492166604,76.48253209319758,93,0,0,2025-03-23
843,76.77277978437701,96.74667470268135,89,0,0,2025-03-09
844,91.82409746184051,68.53908244883793,19,0,0,2025-01-07
845,89.66452208213056,100.0,90,0,0,2025-02-22
846,92.92451264008149,94.93875628221548,73,0,1,2025-02-26
847,90.89168643907819,98.09034004724438,98,1,0,2025-01-11
848,100.0,79.4447258556969,23,0,0,2025-03-30
849,81.62260015748684,83.20071137105069,88,0,0,2025-02-21
850,82.69003044998182,67.80217822570346,63,0,0,2025-03-14
851,81.76859473575236,78.70405111519837,98,0,0,2025-03-02
852,82.44522880839746,90.92385817171781,54,0,0,2025-01-12
853,81.62612872693482,100.0,98,0,0,2025-02-26
854,99.89016531107552,71.71411819837058,96,0,0,2025-01-01
855,100.0,80.6139287561768,45,0,0,2025-02-24
856,82.29253706250523,83.18440935720973,93,0,0,2025-02-22
857,79.67644426895771,68.25052957369019,99,0,1,2025-03-03
858,92.71415556386404,92.0961909011008,42,0,0,2025-02-18
859,82.47776955719029,76.31211601908869,72,0,0,2025-01-16
860,94.32931817755511,82.65531578587571,82,0,0,2025-02-08
861,90.029230208513,79.57660753705747,49,0,0,2025-03-10
862,72.84255885002769,75.52793793136391,2,0,0,2025-02-25
863,100.0,84.91546017423335,36,0,0,2025-01-14
864,100.0,82.41268505718374,46,0,1,2025-01-22
865,81.87211309515614,80.53770541265601,73,1,0,2025-03-21
866,84.12298440064016,76.25846053983588,28,0,0,2025-03-07
867,90.85865390724905,88.83429604939546,96,0,0,2025-01-16
868,91.34456789987026,100.0,90,0,0,2025-03-09
869,94.5854427267283,86.67864679406952,14,0,0,2025-01-24
870,100.0,96.95341857893355,88,0,1,2025-01-16
871,86.2305277250595,68.31733689815844,88,0,0,2025-01-06
872,80.01702755461547,86.89313727152523,98,0,0,2025-01-16
873,74.20680771985472,71.8315801723472,0,0,0,2025-01-27
874,80.69069960058081,67.27690086961718,41,0,0,2025-01-02
875,87.66873027126204,76.12754311049156,97,0,0,2025-03-21
876,100.0,99.30279201296287,97,0,0,2025-02-26
877,82.82388700963828,96.40018994403574,91,0,0,2025-01-07
878,90.23787951638899,87.9160566646528,92,0,0,2025-02-07
879,87.83577103927247,66.60759328132083,15,0,0,2025-02-24
880,99.88393273448084,82.64463218334475,81,0,0,2025-01-23
881,100.0,88.62040010682082,38,0,0,2025-01-06
882,82.6913122707968,87.10643475494318,30,0,0,2025-01-21
883,83.10560557481777,62.87447699823105,94,1,0,2025-01-14
884,98.44160877069072,74.31618582376154,22,0,0,2025-01-24
885,94.81891489626311,84.2310668302154,78,0,0,2025-03-22
886,100.0,91.43549091420628,98,0,0,2025-02-24
887,93.83928185325964,58.64646614680064,30,0,0,2025-03-14
888,84.40707909212941,83.0545122942417,99,0,0,2025-03-05
889,93.9065483069231,86.71658523854742,99,0,0,2025-01-21
890,99.08703580582907,95.19534386219456,83,0,0,2025-03-30
891,96.20482181197364,93.31429101084925,28,0,0,2025-03-03
892,93.07274031107298,91.99085582570567,52,1,0,2025-03-26
893,98.66674689589154,75.40071391957679,70,0,0,2025-01-08
894,99.69295590445672,62.10397435452031,51,0,0,2025-03-04
895,100.0,80.28336691526319,46,0,0,2025-01-06
896,94.48709887589642,97.01958190250272,99,0,0,2025-02-19
897,86.32881919683146,100.0,25,0,0,2025-03-19
898,89.46713686433323,93.52658922757342,91,0,0,2025-01-04
899,100.0,90.15208987362081,0,0,0,2025-01-24
900,79.83064329012764,89.55567578063159,85,0,0,2025-02-03
901,91.68673308872901,78.32657503887063,97,0,0,2025-01-31
902,84.0666118767264,83.43927647735656,47,0,0,2025-03-21
903,88.28744822934817,100.0,30,0,0,2025-01-26
904,100.0,73.68930393049749,88,0,0,2025-03-11
905,89.91099068019903,100.0,91,0,0,2025-03-31
906,88.46436548156149,81.1356621460953,90,0,0,2025-01-31
907,74.40143859020081,100.0,53,0,0,2025-03-03
908,95.46253566027221,68.11821988602955,42,0,0,2025-02-18
909,94.45484181141076,92.03085041397578,98,0,0,2025-01-08
910,100.0,76.15875836862854,97,0,0,2025-03-10
911,84.92221765046999,68.01679369690976,76,0,0,2025-02-09
912,90.1915032766394,87.62240850893134,95,0,0,2025-02-20
913,90.49383683710755,97.11366146315163,75,0,0,2025-01-27
914,100.0,74.86070273687804,70,0,0,2025-03-20
915,87.04704467613048,67.01180847449919,26,0,0,2025-02-02
916,90.7902152577034,83.89786282798053,71,0,0,2025-02-09
917,94.0789650971654,83.95077605467382,82,0,0,2025-02-19
918,89.86609123156359,91.57983553065398,3,0,0,2025-02-17
919,83.53566385449471,96.39513485637386,74,0,0,2025-01-21
920,89.94089992898307,84.28701782473007,93,0,0,2025-02-24
921,98.73631749859771,100.0,90,0,0,2025-01-17
922,77.73484700588939,87.6908169344235,87,0,0,2025-01-07
923,89.32969674146877,80.8428819279172,97,1,0,2025-03-25
924,80.99879185060827,65.66119169076606,3,0,1,2025-03-14
925,99.95046628924842,81.84808575620599,83,0,0,2025-03-01
